KAM,130.814,4.219,4.376,0.112,0.03,16.7,0.96,52.1,-,-,-,,K2 Asset Mgmt,,0.50,2.5,0.50,0.555,0.50,0.425,7.57,0.55,0.10
KSX,5275.25,199.947,142.53,0.028,-,-,-1.55,-,-,-,-,,Karmelsonix Ltd,,0.051,-0.6,0.051,0.053,0.062,0.05,-8.22,0.068,0.01
KAT,29.891,2.62,1.971,0.031,0.91,0.8,-18.53,-,1,-,1.35,,Katana Capital,,0.74,3.5,0.72,0.74,0.74,0.705,7.27,0.75,0.35
KBC,3994.65,144.156,86.961,0.019,0.62,0.2,-75.05,-,7.6,-,69.09,,Keybridge Capital,,0.11,,0.105,0.11,0.12,0.105,2.31,0.42,0.063
KYC,164.445,15.619,7.926,0.032,0.35,1.1,11.43,3.4,2.5,4.57,6.41,f,Keycorp Ltd,,0.39,0.5,0.39,0.40,0.41,0.37,3.60,0.476,0.148
KIL,107.366,24.851,45.723,0.142,0.97,0.7,-6.16,-,4,-,5.80,p,KFM Divers Inf unt,,0.69,2,0.69,0.69,0.70,0.67,5.29,0.74,0.46
KME,23,2.15,3.04,0.008,-0.09,-,17,2.3,2,8.50,5.13,f,Kip McGrath Edu Cntr,,0.39,2,0.37,0.39,0.40,0.37,7.71,0.45,0.105
KLM,460.214,10.215,12.949,0.016,0.18,1.5,1.73,15.9,1,1.73,3.64,f,KLM Grp Ltd,,0.275,-0.5,0.265,0.275,0.29,0.25,0.52,0.30,0.09
KKT,113.15,6.781,4.475,0.005,-,-,1.8,3.9,-,-,-,,Konekt Ltd,,0.07,-0.3,0.071,0.085,0.071,0.069,-1.80,0.08,0.035
KNH,20,0.338,0.503,0.022,0.33,0.8,10.69,2.5,0.72,14.85,2.67,,Koon Hldgs cdi,,0.27,0.5,0.27,0.33,0.27,0.265,4.19,0.35,0.15
KOV,7.157,0.461,0.705,0.048,3.38,1.7,65.9,8.5,34,1.94,6.07,f,Korvest Ltd,,5.60,20,5.40,5.60,5.70,5.40,6.01,5.70,3.00
KRS,344.852,15.748,35.982,0.027,0.16,1.2,2.68,7.1,1,2.68,5.26,f,Kresta Hldgs,,0.19,-1,0.20,0.205,0.21,0.19,-2.69,0.225,0.08
KTL,-,14.613,6.904,0.004,0.01,1.0,-0.19,-,-,-,-,,KTL Tech Ltd,,0.01,,0.006,0.012,0.01,0.01,2.31,0.023,0.003
LBT,262.3,9.905,7.303,0.014,0.01,14.0,0.34,41.2,-,-,-,,Labtech Systems,,0.14,1,0.135,0.14,0.15,0.13,10.00,0.20,0.10
LBTO,-,0.214,0.206,-,-,-,-,-,-,-,-,, optjun13b,,0.08,,0.02,-,0.08,0.08,2.31,0.15,0.08
LBTOA,-,0.877,0.676,0.001,-,-,-,-,-,-,-,, optjun13c,,0.051,,0.045,0.083,0.051,0.051,2.31,0.089,0.028
LMW,5.5,0.799,1.861,0.011,0.09,4.3,-2.3,-,2,-,5.19,f,Landmark White,,0.385,7.5,0.385,0.40,0.40,0.385,26.50,0.55,0.225
LBL,641.644,13.619,4.156,0.007,0.03,3.2,0.41,23.2,-,-,-,,Laserbond Ltd,,0.095,-0.2,0.094,0.099,0.10,0.092,0.24,0.15,0.081
LCY,207.715,1.455,2.311,0.002,-,-,-4.45,-,-,-,-,,Legacy Iron Ore,,0.062,-0.6,0.06,0.095,0.075,0.062,-6.52,0.197,0.039
LCYN,-,-,-,-,-,-,-,-,-,-,-,, def,,-,,-,-,-,-,-,-,-
LCYO,-,0.5,-,-,-,-,-,-,-,-,-,, opt jan12,,0.01,,0.01,0.035,0.01,0.01,2.31,0.01,0.005
LGD,5,6.286,27.703,0.024,0.06,1.8,2.1,5.2,-,-,-,,Legend Corp,,0.11,,0.105,0.11,0.11,0.11,2.31,0.135,0.072
LEI,3570.01,168.886,179.686,10.254,7.43,4.6,149.5,23.0,115,1.30,3.34,f,Leighton Hldgs,,34.39,-228,34.36,34.50,36.99,34.10,-3.91,38.83,16.15
LMC,137.669,0.965,0.587,0.039,4.40,1.0,88.2,5.2,64,1.38,14.07,,Lemarne Corp,,4.55,-69,4.58,4.70,5.35,4.50,-10.86,5.35,2.978
LLC,7257.23,328.956,376.883,4.718,4.20,2.4,-164.7,-,41,-,4.00,f,Lend Lease Corp,,10.24,-52,10.18,10.33,11.00,10.02,-2.53,11.29,4.85
LLP,24322.7,239.638,-,0.29,0.55,0.5,-30.38,-,2.1,-,7.00,,Lend Lease Primelife stpld,,0.30,5.5,0.295,0.30,0.305,0.295,24.75,0.305,0.075
LIC,70,8.964,9.792,0.032,0.05,1.4,0.18,38.9,-,-,-,,Lifestyle Communit,,0.07,,0.07,0.075,0.07,0.07,2.31,0.075,0.021
LNC,7021.82,255.561,169.665,0.753,-,-,-10.36,-,-,-,-,,Linc Energy Ltd,,1.62,-14,1.62,1.635,1.785,1.62,-5.65,4.67,0.975
LAU,153.916,4.227,4.253,0.033,0.20,1.0,2.7,7.2,1.6,1.69,8.21,f,Lindsay Aust,,0.195,-1,0.195,0.205,0.205,0.195,-2.57,0.22,0.11
LNN,31473.4,607.795,299.564,6.117,-0.94,-,51.2,22.4,44,1.16,3.84,f,Lion Nathan Ltd,,11.45,1,11.45,11.46,11.46,11.43,2.39,11.46,7.052
LWB,14.548,1.204,3.798,0.114,0.49,3.9,7.67,25.0,4.8,1.60,2.50,f,Little World Bev,,1.92,-6,1.92,1.96,1.98,1.92,-0.72,2.05,1.16
LLA,1318,71.89,139.242,0.076,0.03,0.9,-0.58,-,-,-,-,,Living & Leisure Grp stpld,,0.028,-0.5,0.028,0.03,0.033,0.028,-12.85,0.04,0.016
LCT,1420.99,36.831,22.328,0.063,0.02,12.0,-2.57,-,-,-,-,,Living Cell Tech,,0.24,3,0.21,0.25,0.25,0.20,16.59,0.29,0.08
LCTO,-,0.67,-,-,-,-,-,-,-,-,-,, opt dec10,,0.03,,0.035,-,0.03,0.03,2.31,0.03,0.01
LCM,183,3.126,2.884,0.035,0.26,3.3,12.6,6.7,5.5,2.29,6.47,f,Logicamms Ltd,,0.85,4,0.81,0.85,0.85,0.825,7.24,1.00,0.35
LCE,76.776,0.168,0.152,0.009,0.54,0.7,1.08,37.0,1,1.08,2.50,f,London City Equities,,0.40,,0.375,-,0.40,0.40,2.31,0.51,0.40
LRG,533.141,13.066,15.864,0.005,0.02,0.9,0.69,2.8,-,-,-,,Longreach Grp,,0.019,0.1,0.019,0.022,0.02,0.018,7.86,0.025,0.005
LDW,16.268,2.402,2.293,0.042,2.37,0.9,22.1,9.8,8,2.76,3.69,,Ludowici Ltd,,2.17,-8,2.18,2.24,2.27,2.17,-1.25,3.20,1.35
LDWPA,-,-,-,-,-,-,-,-,5,-,5.56,, 5% cum pf,,0.90,,0.90,-,-,-,-,-,-
LDWPB,-,-,-,-,-,-,-,-,6,-,6.32,, 6% cum pf,,0.95,,0.90,-,-,-,-,-,-
LUM,-,374.351,97.484,0.013,-,-,-0.15,-,-,-,-,,Lumacom Ltd,,0.023,,-,-,0.023,0.023,2.31,0.023,0.003
LSL,16.9,1.199,402.527,0.001,-,-,-39.79,-,-,-,-,,Luminus Systems,,0.018,0.3,0.019,0.04,0.018,0.015,22.31,0.066,0.005
LYL,135.889,6.494,2.971,0.095,0.92,2.7,37.4,6.6,25,1.50,10.12,f,Lycopodium Ltd,,2.47,-48,2.44,2.47,3.05,2.40,-13.97,4.17,1.07
MTU,775.47,29.267,9.446,0.154,-,-,8.88,15.8,5.5,1.61,3.91,f,M2 Telecommun,,1.405,-4.5,1.405,1.41,1.49,1.325,-0.80,1.49,0.43
MCL,4837.83,488.421,104.082,0.006,-,-,-0.29,-,-,-,-,,M2M Corp,,0.004,,-,-,0.005,0.004,2.31,0.014,0.003
MCLO,-,-,0.291,-,-,-,-,-,-,-,-,, opt feb10,,0.001,,-,-,0.001,0.001,2.31,0.001,0.001
MSL,1292.3,27.543,20.283,0.315,0.82,2.3,14.85,12.9,8.5,1.75,4.45,f,MAC Services (The),,1.91,5,1.91,1.92,1.93,1.83,4.99,2.16,0.74
MPS,486.854,46.73,36.253,0.022,0.39,0.3,-34.16,-,5.37,-,44.75,,MacarthurCook PSF unt,,0.12,1,0.12,0.125,0.12,0.11,11.40,0.30,0.046
MIF,23.606,2.389,0.245,0.029,0.64,0.5,-40.86,-,2.21,-,7.37,,Macarthurcook Ind Pr unt,,0.30,2,0.225,0.30,0.30,0.23,9.45,0.45,0.094
MAH,19798.7,1074.55,485.199,0.473,0.37,1.7,3.07,21.0,1.5,2.05,2.33,,Macmahon Hldgs,,0.645,-5.5,0.645,0.65,0.71,0.625,-5.55,1.489,0.276
MAP,23844.6,1063.13,1653.35,4.864,-,-,118.92,2.4,27,4.40,9.54,,Macq Airports stpld,,2.83,,2.83,2.85,2.95,2.75,2.31,2.95,1.305
MCW,48175.2,2084.29,1511.82,0.953,0.77,0.8,-101.81,-,7,-,10.94,,Macq Country unt,,0.64,-1.5,0.64,0.645,0.67,0.63,0.02,1.00,0.10
MDT,22469.5,2029.44,1153.77,0.104,0.38,0.3,-65.5,-,2.12,-,19.27,,Macq DDR Tr unt,,0.11,-1,0.105,0.11,0.12,0.105,-6.03,0.29,0.024
MQG,9818.05,387.112,623.899,18.231,23.72,2.3,309.6,17.7,185,1.67,3.38,p,Macq Grp Ltd,,54.80,-219,54.77,54.80,58.80,54.75,-1.54,58.80,15.00
MIG,40680.7,2198.71,3172.1,3.347,1.73,0.9,-73.72,-,20,-,13.51,p,Macq Infra stpld,,1.48,-4,1.48,1.49,1.525,1.465,-0.33,2.44,0.95
MMG,1743.94,99.057,108.909,0.345,-2.66,-,-40.3,-,7.7,-,4.23,,Macq Media stpld,,1.82,-5,1.81,1.84,1.93,1.775,-0.37,2.59,0.51
MOF,139397,6619.21,1930.62,1.426,0.49,0.6,-42,-,3.75,-,12.50,,Macq Office unt,,0.30,-1.5,0.30,0.305,0.33,0.30,-2.46,0.761,0.071
MRN,-,1.704,3.309,0.032,-0.03,-,0.04,1075.0,1.5,0.03,3.49,,Macq Radio,,0.43,,0.385,0.495,0.43,0.43,2.31,0.535,0.17
MAQ,22.95,2.496,0.518,0.074,2.47,1.5,36.1,10.1,-,-,-,,Macq Telecom Gp,,3.63,-7,3.56,3.63,3.70,3.55,0.41,3.85,0.50
MWG,75.711,3.778,5.37,0.035,1.22,1.0,-4.23,-,-,-,-,,Macq Winton ord unt,,1.17,2,1.135,1.16,1.17,1.14,4.04,1.26,1.00
MAC,-,0.22,0.352,0.003,0.07,0.4,-0.37,-,-,-,-,,Macro Corp Ltd,,0.029,,0.01,0.03,0.029,0.029,2.31,0.04,0.028
MFG,653.246,21.211,19.78,0.118,0.66,1.2,-8.5,-,-,-,-,,Magellan Fin Grp,,0.81,-2,0.81,0.83,0.84,0.80,-0.10,0.90,0.32
MFGOB,-,-,0.007,-,-,-,-,-,-,-,-,, opt jun11,,0.105,,-,-,0.105,0.105,2.31,0.105,0.105
MFGOC,-,0.034,0.062,-,-,-,-,-,-,-,-,, opt jun16,,0.02,,0.042,-,0.02,0.02,2.31,0.15,0.011
MFF,1055.96,66.121,101.262,0.21,0.71,0.8,-3.96,-,-,-,-,,Magellan Flagship,,0.575,,0.565,0.575,0.585,0.565,2.31,0.65,0.40
MNL,107.536,4.838,6.574,0.019,0.03,14.3,6.9,6.2,1.5,4.60,3.49,f,Manaccom Corp Ltd,,0.43,-3,0.43,0.47,0.475,0.43,-4.22,0.48,0.12
MBD,211.915,9.544,8.881,0.003,0.03,1.6,-6.5,-,2,-,41.67,f,Marbletrend Grp,,0.048,-0.2,0.048,0.055,0.05,0.048,-1.69,0.115,0.035
MPA,26.5,2.13,39.714,0.01,0.05,1.0,-5.4,-,-,-,-,,Marine Produce Aust,,0.05,0.4,0.05,0.06,0.05,0.046,11.00,0.07,0.03
MFI,942.362,75.1,104.76,0.002,0.01,1.0,-25,-,-,-,-,,Mariner Financial,,0.01,,0.009,0.012,0.01,0.008,2.31,0.029,0.005
MPI,805.789,15.703,19.728,0.02,0.01,1.7,0.25,6.8,-,-,-,,Mark Sensing,,0.017,0.2,0.017,0.018,0.019,0.017,15.64,0.028,0.008
MSF,56.113,5.447,7.311,0.1,1.98,1.1,-1.72,-,-,-,-,,Maryborough Sugar,,2.15,-10,2.18,2.22,2.35,2.15,-2.14,2.50,1.35
MVU,-,2.171,17.214,0.013,-0.01,-,-1.92,-,-,-,-,,Matrixview Ltd cdi,,0.09,,0.075,0.11,0.09,0.09,2.31,0.22,0.09
MXI,731.391,17.761,35.224,0.076,0.32,1.3,-1.09,-,1,-,2.38,,Maxitrans Ind,,0.42,-6.5,0.39,0.43,0.47,0.38,-11.10,0.53,0.195
MEG,36.122,0.974,2.591,0.009,0.03,5.5,0.03,550.0,-,-,-,,MCM Entertainment Gr,,0.165,,-,0.165,0.165,0.165,2.31,0.20,0.06
MMS,848.475,14.505,10.209,0.269,0.27,14.7,30.37,13.1,19,1.60,4.77,f,McMillan Shakespeare,,3.98,16,3.97,4.01,4.12,3.85,6.49,4.12,1.63
MCP,637.92,57.977,12.05,0.2,-0.52,-,30.2,9.2,13,2.32,4.66,,McPherson's Ltd,,2.79,-1,2.77,2.79,2.91,2.73,1.95,2.91,0.27
MWS,-,6.934,6.645,0.003,-,-,-0.3,-,-,-,-,,MDS Financial Grp,,0.017,,0.017,0.02,0.017,0.017,2.31,0.034,0.012
MOD,-,9.179,5.796,0.006,0.02,1.1,0.03,76.7,-,-,-,,Medical Corp,,0.023,,0.024,0.03,0.023,0.023,2.31,0.024,0.014
MVP,110.6,7.718,7.2,0.009,0.06,2.7,1.5,10.7,-,-,-,,Medical Develop,,0.16,-1,0.16,0.185,0.165,0.155,-3.58,0.24,0.14
MTY,887.6,94.918,7.376,0.006,0.01,2.7,-2.77,-,-,-,-,,Medical Therapies,,0.027,,0.027,0.031,0.03,0.027,2.31,0.052,0.007
MGZ,103.6,3.804,3.199,0.008,0.01,11.0,-1.1,-,-,-,-,,Medigard Ltd,,0.11,-1,0.10,0.11,0.12,0.11,-6.03,0.14,0.045
MGZO,-,0.07,-,-,-,-,-,-,-,-,-,, opt mar10,,0.02,,0.02,-,0.02,0.02,2.31,0.02,0.002
MDV,2368.92,178.478,158.13,0.012,-,-,-0.15,-,-,-,-,,Medivac Ltd,,0.014,-0.1,0.013,0.014,0.015,0.014,-4.36,0.03,0.004
MDG,5,1.161,3.766,0.004,-,-,-1.8,-,-,-,-,,Medtech Global,,0.043,,0.043,0.055,0.043,0.043,2.31,0.07,0.04
MLB,3577.13,37.179,22.56,0.125,-0.69,-,18.78,8.5,15,1.25,9.40,f,Melbourne IT Ltd,,1.595,-6.5,1.585,1.60,1.67,1.585,-1.61,2.75,1.43
MHI,-,3.091,0.803,0.012,0.30,0.4,3.04,4.3,1,3.04,7.69,,Merchant House,,0.13,,0.125,0.135,0.13,0.13,2.31,0.16,0.08
MCB,-,10.75,1.842,0.001,-0.06,-,-16.9,-,-,-,-,,Mercury Brands,,0.009,,-,-,0.009,0.009,2.31,0.047,0.008
MMY,89.259,1.944,3.568,0.008,0.01,8.0,-2.6,-,-,-,-,,Mercury Mobility,,0.08,,0.08,0.12,0.09,0.08,2.31,0.14,0.05
MRM,2447.38,74.051,66.236,0.476,0.92,2.8,14.5,17.7,6,2.42,2.33,f,Mermaid Marine,,2.57,-28,2.56,2.59,2.95,2.51,-7.52,3.09,0.65
MES,282.435,15.279,31.87,0.013,0.32,0.3,-1.3,-,2,-,21.05,,Mesbon China Nylon,,0.095,-1.5,0.094,0.11,0.11,0.094,-11.33,0.14,0.04
MSB,135.017,26.482,20.154,0.142,-,-,-9.89,-,-,-,-,,Mesoblast Ltd,,1.045,3,1.025,1.045,1.065,1.015,5.26,1.30,0.68
MBP,2168.38,44.201,199.266,0.009,0.05,0.6,-0.61,-,-,-,-,,Metabolic Pharmac,,0.031,-0.1,0.031,0.035,0.034,0.031,-0.82,0.044,0.019
MST,2746.44,149.315,75.951,0.019,-0.03,-,-2.55,-,-,-,-,,Metal Storm Ltd,,0.025,,0.025,0.026,0.026,0.024,2.31,0.095,0.022
MFC,858.312,11.478,28.204,0.007,0.25,0.5,-6.95,-,-,-,-,,Metals Finance,,0.115,1.5,0.115,0.125,0.13,0.10,17.31,0.13,0.05
MTS,11356.7,635.827,655.191,3.373,0.13,33.9,26.47,16.7,24,1.10,5.44,f,Metcash Ltd,,4.41,-11,4.41,4.42,4.63,4.40,-0.13,4.73,3.80
MTD,-,1.406,4.43,0.009,0.19,0.4,0.47,14.9,-,-,-,,Metroland Aust,,0.07,,0.065,0.07,0.07,0.07,2.31,0.10,0.03
MWR,-,14.602,7.135,0.005,-,-,-0.18,-,-,-,-,,MGM Wireless Ltd,,0.025,,0.02,0.024,0.025,0.025,2.31,0.03,0.006
MWRO,-,1.77,0.22,-,-,-,-,-,-,-,-,, opt nov10,,0.001,,-,0.008,0.001,0.001,2.31,0.015,0.001
MIK,1258.98,23.047,18.491,0.032,0.01,11.0,-2.06,-,-,-,-,,Mikoh Corp,,0.11,,0.11,0.115,0.12,0.11,2.31,0.188,0.036
MPD,-,4.188,71.64,0.005,-,-,-0.26,-,-,-,-,,Millepede Intl,,0.02,,0.008,0.019,0.02,0.02,2.31,0.02,0.006
MPDO,-,-,0.075,-,-,-,-,-,-,-,-,, opt mar12,,0.003,,-,0.01,0.003,0.003,2.31,0.003,0.003
MLT,97.669,4.861,2.228,1.572,17.02,1.0,57.7,30.6,78,0.74,4.42,f,Milton Corp,,17.66,16,17.66,17.75,17.80,17.37,3.22,18.70,12.00
MIN,1640.54,20.849,38.044,0.78,1.08,5.7,35.8,17.3,19.35,1.85,3.13,f,Mineral Res,,6.19,8,6.10,6.26,6.70,5.91,3.61,6.70,1.535
MNW,50,16.445,16.711,0.007,0.01,4.1,-1.2,-,-,-,-,,Mint Wireless,,0.041,-0.3,0.042,0.05,0.044,0.041,-4.51,0.055,0.025
MIR,244.952,8.6,8.754,0.231,1.73,1.1,-5.44,-,10,-,5.43,f,Mirrabooka Invest,,1.84,-5,1.85,1.88,1.90,1.83,-0.34,1.90,1.14
MGR,103721,3286.88,1348.99,4.475,1.73,0.9,-65.21,-,5,-,3.13,,Mirvac Grp stpld,,1.595,7,1.59,1.60,1.735,1.525,6.90,2.558,0.542
MIX,1105.85,187.38,201.281,0.031,0.24,0.4,-61.84,-,2.5,-,29.07,,Mirvac Industrial unt,,0.086,-0.8,0.086,0.089,0.094,0.086,-6.21,0.235,0.039
MRZ,1772.61,105.448,67.632,0.348,0.85,0.7,-40.04,-,3.25,-,5.86,,Mirvac Real Estate unt,,0.555,3,0.555,0.56,0.56,0.51,8.02,0.60,0.185
MBT,1098.6,46.093,6.009,0.056,0.25,1.2,-25.3,-,-,-,-,,Mission Newenergy,,0.29,-1,0.26,0.29,0.30,0.265,-1.03,0.71,0.16
MCU,681.105,44.301,55.855,0.246,-0.22,-,6.6,12.5,4,1.65,4.85,f,Mitchell Comms,,0.825,-2.5,0.82,0.84,0.88,0.82,-0.64,0.95,0.33
MMA,476.383,40.324,41.349,0.07,5.68,0.1,-2.7,-,-,-,-,,MMC Contrarian,,0.485,,0.485,0.49,0.49,0.485,2.31,0.60,0.34
MBA,188.333,55.535,21.071,0.005,0.01,2.8,0.15,18.7,-,-,-,,MobileActive Ltd,,0.028,0.3,0.025,0.031,0.028,0.025,14.31,0.04,0.015
MSODD,-,-,-,-,-,-,-,-,-,-,-,,Mobilesoft Ltd def,,-,,-,-,-,-,-,-,-
MKB,386.691,10.36,-,0.006,0.01,6.5,-3.16,-,-,-,-,,Moko Mobi Ltd,,0.065,-1.1,0.065,0.072,0.076,0.065,-12.17,0.10,0.031
MKBO,-,-,-,-,-,-,-,-,-,-,-,, opt jul13,,0.001,,0.003,-,0.001,0.001,2.31,0.001,0.001
MND,917.216,55.969,51.648,1.114,1.40,9.3,87.48,14.8,74,1.18,5.71,f,Monadelphous Grp,,12.96,-65,12.96,13.00,13.80,12.80,-2.47,14.23,5.25
MNY,-,0.155,0.462,0.013,0.28,1.4,3.51,11.5,3.3,1.06,8.15,f,Money3 Corp,,0.405,,0.35,-,0.405,0.405,2.31,0.425,0.30
MTI,290,16.672,36.211,-,-,-,-1.25,-,-,-,-,,Montec Intl,*,0.004,-0.1,0.004,0.005,0.004,0.004,-17.69,0.009,0.004
MTIN,-,-,-,-,-,-,-,-,-,-,-,, def,,-,,-,-,-,-,-,-,-
MRY,273,3.882,2.778,0.002,-0.04,-,-2.73,-,-,-,-,,Monteray Grp,,0.025,0.4,0.015,0.025,0.025,0.02,21.35,0.025,0.006
MMZ,22555,277.417,21.69,0.005,-,-,-0.7,-,-,-,-,,Mooter Media Ltd,,0.004,0.2,0.003,0.004,0.004,0.003,102.30,0.005,0.00
MSH,497.635,13.114,39.461,0.021,0.07,2.9,-0.97,-,-,-,-,,Morning Star,,0.205,-0.5,0.20,0.22,0.23,0.20,-0.08,0.23,0.04
MOC,1034.89,24.866,69.142,0.149,0.54,2.3,22.6,5.5,10.25,2.20,8.20,f,Mortgage Choice,,1.25,5,1.235,1.27,1.275,1.20,6.47,1.30,0.65
MUT,14683.5,37.331,30.967,0.002,-0.07,-,-43.28,-,-,-,-,,Multi Channel,,0.002,-0.1,0.002,0.003,0.003,0.002,-31.03,0.025,0.001
MPF,904.845,30.313,28.728,0.015,0.36,0.2,-52.8,-,5.08,-,70.56,,Multiplex Acumen unt,,0.072,-0.1,0.072,0.075,0.08,0.071,0.94,0.44,0.025
MUE,500.981,23.837,28.793,0.052,-,-,-60.32,-,5,-,23.81,,Multiplex European unt,,0.21,-1,0.21,0.225,0.255,0.21,-2.24,0.415,0.092
MAFCA,294.35,126.234,12.634,-,-,-,-30.63,-,2.2,-,2200.00,,Multiplex Prime Ppty ctg,,0.001,-0.1,0.001,0.006,0.003,0.001,-47.69,0.34,0.001
MSI,-,1.514,1.089,-,0.04,0.1,-2.06,-,-,-,-,,Multistack Intl,,0.005,,0.006,0.019,0.005,0.005,2.31,0.025,0.005
MCH,12.284,0.134,0.611,0.014,1.34,0.5,9.67,7.3,-,-,-,,Murchison Hldgs,,0.71,-4,0.67,0.71,0.75,0.71,-3.03,1.50,0.52
MCHOA,-,-,-,-,-,-,-,-,-,-,-,, opt may10,,0.001,,-,-,0.001,0.001,2.31,0.001,0.001
MNF,6.18,2.861,2.609,0.006,-0.03,-,0.32,32.8,-,-,-,,My Net Fone Ltd,,0.105,0.5,0.09,0.105,0.105,0.105,7.31,0.14,0.06
MYS,261.08,15.062,-,0.203,-,-,-,-,-,-,-,f,Mystate Ltd,,3.01,,3.01,3.05,3.05,2.86,2.31,3.10,2.80
NAN,597.487,39.142,29.186,0.093,0.08,5.9,-4.5,-,-,-,-,,Nanosonics Ltd,,0.475,-3,0.475,0.495,0.51,0.475,-3.64,0.58,0.155
NAB,29832.1,1527.4,1824.51,62.554,12.66,2.4,262.7,11.4,170,1.55,5.70,f,National Aust Bank,,29.85,-57,29.80,29.88,31.45,29.66,0.43,31.45,15.85
NCI,0.5,3.423,16.284,0.083,1.86,0.7,6.9,18.1,4,1.73,3.20,f,National Can Ind,,1.25,,1.20,1.25,1.25,1.25,2.31,1.50,0.69
NHR,187.406,2.643,25,0.309,2.34,0.9,16.88,12.3,2,8.44,0.96,,National Hire Grp,,2.08,3,1.95,2.08,2.08,2.00,3.77,2.29,1.25
NLG,3963.92,92.131,396.389,0.012,-0.30,-,0.08,31.3,-,-,-,,National Leisure,,0.025,-0.2,0.025,0.027,0.03,0.024,-5.10,0.03,0.005
NVT,1254.49,58.496,34.557,1.222,-0.23,-,14.3,25.0,14.3,1.00,4.01,f,Navitas Ltd,,3.57,-26,3.57,3.59,3.80,3.34,-4.48,3.88,2.01
NMS,8568.11,271.793,157.369,0.325,0.11,7.2,6.94,11.4,-,-,-,,Neptune Marine,,0.79,-2.5,0.785,0.79,0.825,0.75,-0.76,0.90,0.25
NMSO,144.877,5.378,4.913,0.009,-,-,-,-,-,-,-,, opt dec10,,0.58,-2,0.56,0.605,0.62,0.55,-1.03,0.69,0.125
NTC,1248.24,31.716,25.989,0.039,0.11,3.4,6.01,6.2,1,6.01,2.67,,Netcomm Ltd,,0.375,-1.5,0.365,0.375,0.38,0.36,-1.54,0.40,0.085
NEU,5769.98,614.009,25.62,0.01,0.01,3.4,-5.11,-,-,-,-,,Neuren Pharmaceut,,0.034,0.2,0.032,0.034,0.039,0.031,8.56,0.08,0.003
NDL,8,2.106,4.927,0.002,0.07,0.6,-0.77,-,-,-,-,,NeuroDiscovery,,0.041,,0.041,0.05,0.041,0.041,2.31,0.09,0.03
NHH,-,0.09,0.005,0.039,1.06,1.7,5.3,33.0,6,0.88,3.43,f,Newhaven Hotels,,1.75,,1.76,2.49,1.75,1.75,2.31,2.40,1.75
NWS,14709.1,444.507,453.568,12.297,-0.04,-,74.58,20.6,5.14,14.51,0.33,,News Corp b voting,,15.40,-68,15.38,15.48,16.23,15.30,-1.92,16.64,8.93
NWSLV,8299.57,119.906,70.798,24.251,-,-,-,-,13.73,-,1.03,, a nonvote,,13.30,-42,12.90,13.95,13.91,13.07,-0.76,16.29,7.86
NWT,60064,3784.26,3108.31,0.034,-,-,-0.05,-,-,-,-,,NewSat Ltd,,0.005,-0.1,0.005,0.006,0.007,0.005,-14.36,0.009,0.001
NBS,33937.8,421.153,315.438,0.169,0.13,3.0,11,3.5,-,-,-,,Nexbis Ltd,,0.39,-6,0.385,0.39,0.46,0.335,-11.03,0.57,0.19
NHF,3435.03,74.511,79.164,0.595,0.71,1.7,4.7,25.5,7.4,0.64,6.17,f,NIB Hldgs Ltd,,1.20,4,1.20,1.205,1.22,1.135,5.75,1.22,0.62
NCK,10591,16.29,10.783,0.098,0.20,6.0,5.9,20.5,6,0.98,4.96,f,Nick Scali Ltd,,1.21,2,1.00,1.265,1.21,1.19,3.99,1.30,0.38
NOD,4976.32,161.098,41.276,0.125,0.30,3.0,9.8,9.3,4.5,2.18,4.95,f,Nomad Bld,,0.91,-24,0.91,0.915,1.12,0.885,-18.56,1.46,0.15
NBL,72.55,7.695,7.836,0.037,0.32,3.6,7.1,16.1,2,3.55,1.75,,Noni B Ltd,,1.14,1,1.14,1.15,1.20,1.14,3.19,1.75,0.70
NFK,3132.22,116.381,41.014,0.088,-0.12,-,3.33,20.4,2,1.67,2.94,,Norfolk Grp,,0.68,-5.5,0.675,0.68,0.745,0.565,-5.18,1.07,0.13
NRT,598.021,9.019,5.444,0.074,0.28,2.6,-18.6,-,-,-,-,,Novogen Ltd,,0.72,8,0.665,0.73,0.75,0.63,14.81,1.26,0.365
NWH,3548.18,332.725,152.558,0.412,0.46,3.6,15,10.9,2,7.50,1.22,f,NRW Hldgs Ltd,,1.64,-13,1.605,1.64,1.72,1.55,-5.04,1.94,0.135
NSL,77094.7,969.757,981.734,0.022,-,-,-0.14,-,-,-,-,,NSL Cons Ltd,,0.029,-0.6,0.027,0.029,0.035,0.025,-14.84,0.036,0.004
NSX,138.5,16.161,16.361,0.016,0.05,4.4,-20.48,-,-,-,-,,NSX Ltd,,0.22,-1,0.225,0.245,0.23,0.21,-2.04,0.30,0.095
NUF,22167.3,312.624,161.945,2.486,3.59,3.2,33.5,34.0,27,1.24,2.37,,Nufarm Ltd,,11.40,26,11.31,11.41,12.22,11.30,4.64,14.97,7.30
NPX,81.099,57.531,2.649,0.359,1.56,1.2,22.53,8.4,3.57,6.31,1.89,f,Nuplex Ind fpo nz,,1.89,-7,1.89,1.94,2.00,1.875,-1.25,6.828,0.567
NSP,159.711,2.659,6.563,0.003,-1.06,-,-126,-,-,-,-,,Nusep Ltd,,0.17,-1.5,0.17,0.18,0.185,0.17,-5.80,0.44,0.025
